Veeva,25k-35k,经验5-10年 / 本科,"“纽交所上市,云计算,SaaS,股票”",高级Python工程师,深圳·笋岗
盖威,14k-20k,经验3-5年 / 本科,“福利待遇好”,Python开发工程师,深圳·笋岗
1Token.Trade,10k-20k,经验1-3年 / 本科,"“时间自由,技术先进,区块链”",python 开发工程师,深圳·笋岗
多点Dmall,10k-20k,经验3-5年 / 本科,"“平台大,福利好,氛围好,互联网电商”",Python开发工程师,深圳·笋岗
北蚁,10k-15k,经验5-10年 / 大专,"“五险一金,休闲餐点,员工聚餐”",Python高级开发工程师,深圳·笋岗
颉一软件,10k-15k,经验3-5年 / 本科,"“发展空间大,公司氛围好,员工股权,管理规范”",Python开发工程师,深圳·笋岗
NewsJet,25k-45k,经验3-5年 / 本科,"“Geek范,清华系,福利待遇好,股票期权”",高级Python开发工程师,深圳·笋岗
515游戏,15k-25k,经验3-5年 / 大专,"“国内外旅游,五险一金,任性下午茶,年终奖金”",Python,深圳·笋岗
联想集团,13k-20k,经验3-5年 / 本科,“大平台，发展前景好”,python开发工程师,深圳·笋岗
瓜子二手车直卖网,20k-30k,经验1-3年 / 本科,“核心项目 BI方向 等你来挑战”,Python,深圳·笋岗
蛋壳公寓,15k-30k,经验3-5年 / 本科,“领导nice，发展空间大，六险一金”,python工程师,深圳·笋岗
钱方好近,25k-30k,经验3-5年 / 本科,“六险一金，带薪年假，年度体检，自由氛围。”,Python开发工程师,深圳·笋岗
众禄基金,18k-25k,经验1年以下 / 大专,"“互联网金融,高速发展,五险一金,金融中心”",python工程师,深圳·笋岗
钱方好近,25k-30k,经验3-5年 / 本科,“六险一金，带薪年假，年度体检，自由氛围。”,Python开发工程师,深圳·笋岗
趣头条,20k-35k,经验3-5年 / 大专,"“六险一金,平均16薪,餐补,弹性上班”",Python开发工程师,深圳·笋岗
京东金融,25k-50k,经验5-10年 / 本科,“餐补+年终奖+良好的晋升空间”,Python研发工程师,深圳·笋岗
Yi+,20k-40k,经验1-3年 / 本科,"“股票期权,绩效奖金,晋升空间,技术大牛”",Python/Golang开发工程师,深圳·笋岗
学堂在线,15k-25k,经验3-5年 / 本科,“股票期权，五险一金，交补餐补，零食水果”,Python开发工程师,深圳·笋岗
Minieye,15k-30k,经验1-3年 / 本科,"“无人驾驶,车厂合作,扁平化管理,股票期权”",python工程师,深圳·笋岗
微车,20k-30k,经验3-5年 / 本科,“一日三餐、带薪年假、弹性工作、六险一金”,Python高级开发工程师,深圳·笋岗
好未来,20k-40k,经验3-5年 / 本科,"“六险一金,绩效奖金,14薪,零食水果”",Python开发,深圳·笋岗
会分期,15k-30k,经验3-5年 / 本科,"“股票期权,弹性工作制,行业龙头,地铁周边”",python开发工程师,深圳·笋岗
BitBays,15k-30k,经验不限 / 本科,"“技术大牛,弹性工作,不打卡,福利丰厚”",Python开发工程师,深圳·笋岗
一览科技,20k-40k,经验3-5年 / 本科,“福利优厚”,python开发工程师,深圳·笋岗
一起作业网,20k-40k,经验1-3年 / 本科,“核心项目”,python后端开发工程师,深圳·笋岗
信用飞/首付游,15k-25k,经验1-3年 / 本科,"“年轻团队,扁平管理,弹性工作,简单透明”",Python开发工程师,深圳·笋岗
目睹直播,10k-15k,经验1-3年 / 本科,"“团队年轻,行业排名前,高绩效,不加班”",python工程师,深圳·笋岗
Juwai,20k-30k,经验3-5年 / 本科,“氛围好”,Python开发／后端软件工程师.,上海·虹口区
极验,9k-18k,经验3-5年 / 不限,“双休+弹性工作制+五险一金+餐补”,Python（极验验证）,上海·虹口区
航仕科技,20k-35k,经验3-5年 / 本科,“BAT的薪资福利待遇，更有技术大牛传授技术”,Python开发,上海·虹口区
找钢网,20k-40k,经验5-10年 / 本科,"“午餐补助,五险一金,绩效奖金,节日礼物”",Python开发工程师,上海·虹口区
Veeva,25k-35k,经验5-10年 / 本科,"“纽交所上市,云计算,SaaS,股票”",资深Python开发工程师,上海·虹口区
掌贝（云移科技）,12k-18k,经验3-5年 / 大专,“五险一金 定期培训 年度体检 生日福利”,python开发工程师,上海·虹口区
楼盘网,6k-10k,经验1-3年 / 大专,"“互联网行业,朝九晚五,2次加薪,五险”",python中级开发工程师,上海·虹口区
紫川软件,8k-14k,经验1-3年 / 本科,“周末双休 免费体检 员工旅游 五险一金”,python工程师,上海·虹口区
优识云创,15k-25k,经验3-5年 / 本科,"“14薪,五险一金,地铁周边,扁平化管理”",Python开发工程师,上海·虹口区
探知数据,10k-20k,经验1-3年 / 本科,"“年底双薪,地铁周边,期权激励,弹性工作”",Python开发工程师,上海·虹口区
阿基米德fm,15k-22k,经验1-3年 / 本科,“五险一金、补充公积金、13薪、饭贴”,Python软件开发工程师,上海·虹口区
拍拍贷,12k-24k,经验3-5年 / 本科,“晋升空间大、福利好”,python工程师,上海·虹口区
博奥特科技,10k-15k,经验1-3年 / 大专,"“晋升空间大,五险一金”",Python开发工程师,上海·虹口区
哈哈便利,15k-30k,经验3-5年 / 本科,"“创业公司,空间大,氛围好”",Python开发工程师,上海·虹口区
乐易网络,15k-30k,经验3-5年 / 本科,"“海外手游,高配团队,两次调薪,年终奖”",Python,上海·虹口区
妙计旅行,8k-16k,经验1-3年 / 本科,"“晋升空间,免费三餐,福利待遇好”",Python工程师,北京·安定门
郑州创恒实业有限公司,5k-10k,经验1-3年 / 大专,"“周末双休,年底双薪,全勤奖,外出旅游”",Python开发工程师,北京·安定门
问卷网@爱调研,15k-25k,经验3-5年 / 本科,"“带薪年假,五险一金,期权奖励,定期体检”",Python开发,北京·安定门
省钱快报,15k-30k,经验1-3年 / 本科,“海量数据、氛围轻松、项目奖金”,Python,北京·安定门
罗辑思维,15k-30k,经验不限 / 不限,"“六险一金,大咖云集”",Python开发工程师,北京·安定门
闪银奇异,15k-30k,经验3-5年 / 本科,"“团队牛人多,年终奖丰厚,晋升调薪,全五险一金”",中高级Python开发,北京·安定门
壤歌,12k-24k,经验3-5年 / 不限,"“技术氛围,技术驱动,氛围年轻,福利多”",Python,北京·安定门
江苏亿科达,8k-15k,经验3-5年 / 大专,"“五险一金,过节费,旅游,体检”",Python工程师,北京·安定门
果雪科技,15k-30k,经验3-5年 / 本科,"“技术牛,福利好,氛围好,老板牛”",Python 工程师,北京·安定门
坤亿科技,14K-15K,经验3-5年 / 本科,“弹性工作 大型美资企业”,python开发工程师,北京·安定门
达达-京东到家,15k-25k,经验1-3年 / 本科,“平台稳定，团队快速发展”,后端python工程师,北京·安定门
物灵,15k-30k,经验3-5年 / 本科,"“人工智能,万物有灵,黑科技,硅谷范”",python研发工程师,北京·安定门
Veeva,25k-35k,经验5-10年 / 本科,"“纽交所上市,云计算,SaaS,股票”",资深Python工程师,北京·安定门
五星电器,7k-12k,经验1-3年 / 本科,“五险一金 工作氛围好 SAP上线中 双休”,Python开发工程师,北京·安定门
学堂在线,15k-25k,经验1-3年 / 本科,“来吧，与技术大牛过招吧！”,Python工程师,北京·安定门
妙计旅行,8k-16k,经验1-3年 / 本科,"“免费三餐,晋升空间,福利待遇好”",Python,北京·安定门
五星电器,7k-12k,经验1-3年 / 本科,“五险一金 工作氛围好 SAP上线中 双休”,Python开发工程师,北京·安定门
学堂在线,15k-25k,经验1-3年 / 本科,“来吧，与技术大牛过招吧！”,Python工程师,北京·安定门
网易游戏,12k-18k,经验1-3年 / 本科,"“16薪,氛围好,团队氛围好,发展空间大”",Python开发工程师-我的世界,北京·安定门
点融网,20k-40k,经验3-5年 / 本科,"“前景好,福利好”",高级python开发工程师-SH415-41509,北京·安定门
多点Dmall,15k-30k,经验3-5年 / 本科,“1亿美金天使轮，互联网创业公司中的富二代”,（北京）Python开发工程师,北京·安定门
一土科技,15k-30k,经验3-5年 / 不限,"“有期权,15天年假,工作餐,成长基金”",Python 开发工程师,北京·安定门
北京中铁信,15k-30k,经验3-5年 / 本科,“前景好，平台广阔，福利完善”,Python 中级研发工程师,北京·安定门
北京天融信公司,10k-15k,经验1-3年 / 本科,"“七险一金,年终奖,带薪年假,带薪病假”",python开发工程师,北京·安定门
NaturLing教育科技,15k-25k,经验3-5年 / 本科,"“弹性工作,硅谷文化,国际化团队,股权激励”",资深Python研发工程师,北京·安定门
颉一软件,10k-15k,经验3-5年 / 大专,"“A轮,福利待遇好,发展空间大,人人持股”",Python工程师,北京·安定门
泛微,8k-12k,经验1-3年 / 大专,"“上市公司,免费三餐,员工旅游,健身房”",运维工程师（python）,北京·安定门
The ONE,20k-30k,经验3-5年 / 本科,"“免费午晚餐,五险一金,交补,年终奖”",python,北京·安定门
博云,10k-20k,经验1-3年 / 本科,"“Linux,pytho,自动化”",python开发工程师,北京·安定门
TalkingData,20k-30k,经验不限 / 本科,"“大数据,独角兽,技术成长,行业大牛”",Python工程师J10008,北京·安定门
大东车慧,20k-30k,经验3-5年 / 大专,"“五险一金,绩效奖金,年底双薪,员工旅游”",资深Node.js开发工程师,深圳·莲塘
科维睿创,15k-30k,经验3-5年 / 不限,"“工资高,福利好,双休,加班少”",node.js,深圳·莲塘
SENSORO,15k-30k,经验5-10年 / 本科,"“期权激励,六险一金,氛围好,领导好”",高级Node.js开发工程师,深圳·莲塘
iHealth,13k-25k,经验1-3年 / 本科,“节日礼物 年底双薪 绩效资金 岗位晋升”,node.js开发工程师,深圳·莲塘
回收宝,18k-22k,经验3-5年 / 本科,"“腾讯系团队,大牛导师多,发展前景好,薪资待遇好”",Node.js开发工程师,深圳·莲塘
LEANIOT,15k-30k,经验3-5年 / 本科,"“弹性工作,周末双休”",Node.js工程师,深圳·莲塘
网飞翔,8k-15k,经验3-5年 / 本科,"“工作氣氛好,周末双休,大牛團隊,美女”",Node.js 开发工程师,深圳·莲塘
多牛传媒,10k-15k,经验3-5年 / 本科,"“五险一金,带薪年假,培训晋升,零食饮料”",Node.js开发工程师-DNJS0006,深圳·莲塘
浙江冰峰,15k-25k,经验1-3年 / 大专,"“带薪假,五险一金,节日福利,员工活动”",服务器开发（Node.js）,深圳·莲塘
Rela热拉-新女性社区,12k-20k,经验1-3年 / 本科,“弹性工作，团队福利好，期权激励，绩效奖金”,Node.js 软件工程师,深圳·莲塘
花信科技,15k-25k,经验3-5年 / 不限,"“每年境外游,双休,项目有趣,压力不大”",Node.js研发工程师,深圳·莲塘
millwonder,6k-12k,经验不限 / 不限,"“不打卡,英文,年终奖,五险一金”",Node.js,深圳·莲塘
编程猫,12k-24k,经验1-3年 / 本科,“国际团队、零食水果、好玩！”,Node.js,深圳·莲塘
国泰思科THINK CHINA,15k-25k,经验1-3年 / 大专,"“与国际接轨,带薪年假,周末双休,几乎不加班”",高级 Node.js 开发工程师,深圳·莲塘
汉佳科技,6k-10k,经验不限 / 大专,"“福利多,带薪休假,年底双薪”",Node.js工程师,深圳·莲塘
UCloud,25k-35k,经验5-10年 / 本科,"“六险一金,弹性工作,年终旅游,技术挑战”",资深Node.js开发工程师,上海·长阳路
一起写,15k-30k,经验不限 / 本科,"“高薪高期权,硅谷视野,包吃包玩,福利多”",Node.js开发工程师,上海·长阳路
齐聚科技（原呱呱视频）,15k-25k,经验3-5年 / 本科,"“五险一金,餐补年终奖,弹性工作,游戏”",服务器端开发工程师（Node.js）,上海·长阳路
网易,15k-25k,经验3-5年 / 本科,"“网易游戏,海外项目”",高级Node.js开发工程师-,上海·长阳路
源达投顾,25k-40k,经验3-5年 / 本科,"“带薪年假,五险一金,餐补”",服务器开发工程师（精通Node.js）,上海·长阳路
上海拿米金服,15k-25k,经验3-5年 / 大专,"“福利多,假期多,弹性工作制”",Node.js开发工程师,上海·长阳路
信物互联,15K-30K,经验3-5年 / 本科,“区块链朝阳行业、技术氛围浓、薪资福利好”,node.js开发工程师,上海·长阳路
蚂蚁金服集团,20k-40k,经验1-3年 / 本科,"“大阿里,蚂蚁金服,体验技术”",Node.js 开发工程师,上海·长阳路
Rokid,15k-25k,经验3-5年 / 本科,"“股票期权,弹性工作,顶尖技术,福利多多”",高级node.js开发工程师／node.js开发专,上海·长阳路
国泰思科THINK CHINA,10k-20k,经验1-3年 / 大专,"“与国际接轨,带薪年假,周末双休,几乎不加班”",Web 应用开发工程师/Node.js 开发工程师,上海·长阳路
悦然心动,10k-20k,经验1-3年 / 本科,"“千万级用户,扁平管理,极客思维,工程师文化”",Node.js 后端开发工程师,上海·长阳路
时空娱乐,15k-25k,经验3-5年 / 本科,“公司前景好 开放式办公环境 扁平化管理”,Node.JS Engineer,上海·长阳路
上海豆子网络科技有限公司,12k-18k,经验3-5年 / 本科,"“公司发展好,项目佳,福利好,氛围好”",node.js后端开发工程师,上海·长阳路
云派游戏,15k-25k,经验1-3年 / 本科,"“六险一金,上升空间,紧邻地铁,弹性工作”",Node.js后端开发,上海·长阳路
Energolabs,10k-13k,经验不限 / 本科,"“国际化,福利好”",node.js,上海·长阳路
UCloud,25k-35k,经验5-10年 / 本科,"“六险一金,弹性工作,年终旅游,技术挑战”",高级Node.js开发工程师,上海·长阳路
上海拿米金服,15k-25k,经验3-5年 / 大专,"“福利多,假期多,弹性工作制”",Node.js开发工程师,上海·长阳路
AdMaster,20k-40k,经验3-5年 / 本科,"“优秀团队,大有可为,技术领先,行业领先”",node.js后端工程师,上海·长阳路
大唐互娱,18k-30k,经验3-5年 / 本科,"“领导好,绩效奖金,每月团建,六险一金”",Node.js开发工程师,上海·长阳路
所问数据,15k-25k,经验3-5年 / 大专,"“五险一金,上班不打卡,扁平化管理,前沿行业”",node.js后端开发工程师,上海·长阳路
天机数据,15k-25k,经验3-5年 / 本科,"“五险一金,补充医疗,带薪年假,定期体检”",Node.js开发工程师,上海·长阳路
终极天橙,15K-30K,经验3-5年 / 本科,“六险一金，年底奖金，弹性工作，谷歌系团队”,node.js后端开发工程师,上海·长阳路
Makeblock,15k-25k,经验1-3年 / 本科,"“智能硬件,团队氛围好,灵活工作,开放环境”",Node.JS后台开发工程师,上海·长阳路
衣二三,20k-35k,经验3-5年 / 本科,“福利待遇好 美女如云 技术大牛”,node.js开发工程师,上海·长阳路
Video++,20k-30k,经验3-5年 / 本科,"“直播,点播,电商,AI”",Node.js后端开发工程师（V7500）,上海·长阳路
华制智能制造技术有限公司,10k-20k,经验不限 / 大专,"“超级风口,超强团队,超多大牛,扁平管理”",Node.js开发工程师,上海·长阳路
逗拍,10k-20k,经验不限 / 大专,"“年底双薪,年终奖,午餐下午茶,出国旅游”",Node.js后端开发工程师,上海·长阳路
时速云,15k-30k,经验3-5年 / 本科,"“顶级团队,资金充足,工程师文化,丰厚期权”",Node.js 后端工程师,上海·长阳路
RingCentral厦门研发中心,12k-24k,经验1-3年 / 本科,"“硅谷企业,大牛同事,薪酬福利,发展空间”",Node.js Engineer,上海·长阳路
安唐科技,8k-15k,经验1-3年 / 不限,“会的越多，学的越多，成长越快”,Node.js,上海·长阳路
UCloud,15k-25k,经验3-5年 / 本科,"“六险一金,弹性工作,年终旅游,技术挑战”",中级Node.js开发工程师,上海·长阳路
博纳,10k-15k,经验1-3年 / 大专,"“五险一金,带薪年假,周末双休,不定期旅游”",Node.js开发工程师,上海·长阳路
灵兮科技,7k-14k,经验1-3年 / 本科,"“弹性时间,氛围平等,自主空间,公司前景”",Node.js,上海·长阳路
晓太阳,15k-25k,经验3-5年 / 本科,"“创业公司,快速成长,清洁能源,真格基金”",Node.js 工程师,上海·长阳路
深圳市盛阳科技有限公司,15k-25k,经验5-10年 / 本科,“发展好”,Node.js开发工程师,上海·长阳路
深圳道乐,5k-9k,经验1-3年 / 本科,"“五险一金,周末双休,晋升快,扁平化管理”",后台开发（Node.js）,上海·长阳路
datafountain,20k-35k,经验5-10年 / 本科,"“14薪,弹性工作,奖金丰厚,海外游”",急聘-Node.js工程师,上海·长阳路
竞技世界,15k-30k,经验5-10年 / 本科,“大牛云集，13-15薪，春节半月假”,服务器开发（Node.js),上海·长阳路
亿咖通科技,12k-20k,经验3-5年 / 本科,"“五险一金,年终奖,餐补,通讯补贴”",node.js开发 （后端开发方向）,上海·长阳路
好未来,15k-30k,经验1-3年 / 本科,"“纽交所上市,在线教育,核心产研,直播项目”",直播产品部-服务器开发工程师（懂Node.js）,上海·长阳路
脉冲软件科技,5k-10k,经验3-5年 / 不限,"“大牛多,节日福利,弹性工作,不打卡”",Node.js高级工程师,上海·长阳路
爱贝睿,15k-25k,经验3-5年 / 本科,"“五险一金,弹性工作制,免费零食水”",node.js高级工程师,上海·长阳路
店达信息,20k-25k,经验3-5年 / 大专,"“产品牛,团队牛,拒绝996,定期团建”",高级研发岗位Node.js,上海·长阳路
兰邻科技,7k-12k,经验1年以下 / 大专,"“五险一金,弹性工时,员工旅游,假日福利”",node.js工程师,上海·长阳路
中金易购,8k-15k,经验3-5年 / 大专,"“双休,办公环境舒,交通便捷,福利健全”",Node.js开发工程师,上海·长阳路
帆软软件,10k-15k,经验不限 / 本科,“成熟公司创业氛围”,Node.js（简道云产品后台开发）,无锡
大唐互娱,20k-35k,经验3-5年 / 本科,"“领导亲切,团建活动,零食水果,年底双薪”",node.js高级开发工程师,无锡
江苏兆米,8k-16k,经验1-3年 / 不限,“有技术大拿，疯狂的运营，优秀的资源资本”,Node.js 程序猿,无锡
LendingCar,8k-12k,经验1-3年 / 大专,"“五险一金,不加班,员工旅游”",Node.js开发工程师,无锡
多媒体处理技术,10k-15k,经验不限 / 本科,"“大牛带队,年轻团队”",Node.js 开发工程师,无锡
好未来,35k-60k,经验5-10年 / 本科,"“上市公司,大牛团队,福利优厚,晋升空间大”",Node.js研发架构师,无锡
图普科技（深度学习图像识别云）,20k-30k,经验5-10年 / 本科,"“人工智能,高速发展,弹性工作,周末双休”",高级Node.js后端研发工程师,无锡
Video++,20k-30k,经验3-5年 / 本科,"“直播,点播,电商,AI”",Node.js后端开发工程师（V7500）,无锡
搜游网络,15k-30k,经验3-5年 / 本科,"“游戏引擎,H5游戏,性能之王”",Node.js服务器开发工程师,无锡
北京花花草草科技有限公司,20k-30k,经验3-5年 / 大专,“公司发展前景广阔/个人晋升空间大/鲜花办公”,node.js,无锡
多棱镜,9k-18k,经验3-5年 / 本科,"“弹性工作,生日礼物,节日礼物,团建活动”",Node.js开发工程师,无锡
浙江冰峰,10k-15k,经验1-3年 / 大专,"“五险一金,绩效奖金,带薪年假,员工体检”",Node.js服务器程序,无锡
夸克链,20k-30k,经验3-5年 / 本科,"“高薪酬,空间大”",Node.js后台开发工程师,无锡
Followme,15k-30k,经验1-3年 / 本科,"“绩效奖金,弹性工作,节日福利,团队气氛佳”",Node.js开发工程师,无锡
乐活邦科技（成都）有限公司,8k-12k,经验3-5年 / 大专,"“薪酬丰厚,弹性工作,聚餐,红包”",Node.js,无锡
搜狗,20k-40k,经验3-5年 / 本科,“极客氛围，团队配合默契，发展空间大”,搜狗输入法-Golang高级开发,北京·五道口
360,15k-25k,经验3-5年 / 不限,“发展前景好”,go语言开发工程师,北京·五道口
光量科技,15k-30k,经验1-3年 / 本科,"“行业先锋,快速发展,优秀团队,灵活开放”",Golang开发工程师,北京·五道口
凤凰网,15k-25k,经验不限 / 本科,"“八险一金,年底多薪,各种补助,假期多多”",Golang开发工程师,北京·五道口
快手,15k-30k,经验3-5年 / 本科,"“公司发展好,技术氛围浓,免费健身房,包午晚餐”",Golang高级研发工程师J10455,北京·五道口
滴滴出行,20k-40k,经验3-5年 / 本科,"“竞争力薪酬,牛人多,发展快,福利好”",核心出行PHP/GO开发工程师,北京·五道口
游族网络,18k-25k,经验3-5年 / 不限,"“发展空间大,工作氛围好,精英团队”",Go开发工程师,北京·五道口
云账户,20k-40k,经验不限 / 本科,"“技术大牛,弹性工作,带薪年假,年终分红”",Golang工程师,北京·五道口
杭州溜达,10k-20k,经验5-10年 / 本科,“全额公积金、节日福利、双休、快速发展”,golang 开发工程师,北京·五道口
时速云,15k-30k,经验不限 / 本科,"“顶级团队,资金充足,工程师文化,扁平管理”",Golang工程师,北京·五道口
ZingFront智线,8k-10k,经验1-3年 / 本科,"“五险一金,补充医疗险,带薪年假,房租补贴”",GO中级工程师,北京·五道口
深图智服DEEPIR,7k-12k,经验不限 / 本科,“前沿技术，快速成长。”,Go工程师,北京·五道口
任你说,15K-25K,经验1-3年 / 本科,“五险一金 智能硬件 技术前沿”,golang开发,北京·五道口
360企业安全,15k-30k,经验3-5年 / 本科,“妹子多，大牛多，交通方便，地铁口出来就到”,Golang开发工程师,北京·五道口
AdMaster,20k-30k,经验3-5年 / 本科,"“优秀团队,大有可为,技术领先,行业领先”",golang开发工程师,北京·五道口
Rela热拉-新女性社区,15k-25k,经验3-5年 / 本科,“期权鼓励，弹性工作，领导好，五险一金”,Go软件工程师,上海·人民广场
中邮速递易,20k-28k,经验3-5年 / 大专,“平台大”,GO 开发工程师,上海·人民广场
滴滴出行,20k-40k,经验1-3年 / 本科,“大平台”,Golang开发工程师-平台技术,上海·人民广场
竞技世界,15K-30K,经验3-5年 / 本科,“大牛云集，固定调薪，国内外出游，领导好”,服务器开发工程师（nodejs/java/python/go,上海·人民广场
Game.com,20k-35k,经验1-3年 / 本科,"“团队氛围好,进步空间大,技术新,产品有发展”",Golang工程师,上海·人民广场
顺网科技,15k-25k,经验3-5年 / 本科,"“上市公司,发展空间大,团队优秀”",Go语言开发工程师,上海·人民广场
哈罗单车,20k-40k,经验3-5年 / 本科,“年底双薪”,golang开发工程师,上海·人民广场
微事博,20k-30k,经验3-5年 / 本科,"“合资企业,项目超前,发展稳固,员工成长快”",golang工程师,上海·人民广场
瓜子二手车直卖网,20k-40k,经验3-5年 / 本科,“基础架构 团队高效 弹性时间 待遇丰厚”,golang,上海·人民广场
FunPlus 趣加游戏,20k-40k,经验5-10年 / 本科,"“爱心早餐,超长年假,绩效奖金,出国旅游”",高级GO/PHP 语言服务器端开发工程师,上海·人民广场
罗辑思维,20k-40k,经验3-5年 / 本科,"“六险一金,弹性工作,年度体检,企业医生”",Golang 开发工程师,上海·人民广场
飞渔科技,15k-25k,经验5-10年 / 本科,"“技术牛人多,薪资福利全”",golang工程师,上海·人民广场
一下科技,25k-50k,经验3-5年 / 本科,“e轮融资5亿美金 高并发 用户量大”,Go高级开发工程师,上海·人民广场
任你说,15K-25K,经验1-3年 / 本科,"“技术前沿,团队氛围好”",golang开发,上海·人民广场
SpeedyCloud,15k-30k,经验3-5年 / 本科,"“补充医疗,项目奖金,技术挑战”",golang 研发工程师,上海·人民广场
罗辑思维,25k-50k,经验3-5年 / 本科,"“弹性工作,定期体检,补充医疗,氛围活跃”",Golang / PHP 后端开发工程师,北京·大望路
涂鸦智能,15k-25k,经验1-3年 / 本科,"“五险一金,行业前景好,氛围轻松,精英团队”",Golang,北京·大望路
爱奇艺,15k-30k,经验3-5年 / 本科,"“技术氛围佳,技术大牛多,高绩效,多福利”",Go语言开发工程师,北京·大望路
畅聊天下,15k-30k,经验不限 / 本科,"“B轮,IPO,扁平化管理,绩效奖金”",Golang语言开发工程师,北京·大望路
斗鱼直播,14k-28k,经验3-5年 / 本科,"“大牛多,福利好”",高级golang开发工程师,北京·大望路
聚美优品,18k-25k,经验5-10年 / 本科,"“五险一金,餐饮补贴,项目奖金”",Golang工程师,北京·大望路
嘉简科技,7K-10K,经验1-3年 / 本科,“年底奖金、职位发展”,Go/Golang开发工程师,北京·大望路
DataHunter,18k-36k,经验3-5年 / 本科,"“13薪,项目奖金,不打卡”",高级go开发,北京·大望路
广州顶域,6k-12k,经验1-3年 / 大专,"“无加班,带薪年假,旅游”",golang开发工程师,北京·大望路
趣头条,15k-25k,经验1-3年 / 本科,“发展空间”,Golang,北京·大望路
艾润物联,9k-16k,经验3-5年 / 大专,“竞争力的薪资，弹性工作时间和开放办公环境”,Go,北京·大望路
快乐迭代,15k-30k,经验不限 / 本科,"“地铁周边,带薪年假,移动互联网,股票期权”",Go 工程师,北京·大望路
金山云,20k-40k,经验不限 / 本科,"“六险一金,免费健身,免费三餐,定期旅游”",Golang工程师,北京·大望路
滴滴出行,25k-50k,经验3-5年 / 本科,"“薪酬高,福利好”",Golang开发工程师,北京·大望路
ZingFront智线,8k-12k,经验1-3年 / 本科,“带薪年假+福利多+办公环境好+氛围自由开放”,Go 中级工程师,北京·大望路
斗鱼直播,13k-22k,经验3-5年 / 本科,"“大牛多,福利好”",高级golang开发工程师,武汉·关山
ZingFront智线,8k-12k,经验1-3年 / 本科,"“五险一金,带薪年假,弹性工作,节日福利”",GO中级工程师,武汉·关山
乐惠,15k-30k,经验3-5年 / 本科,"“技术大牛,团队氛围好,弹性工作,福利待遇佳”",Golang工程师,武汉·关山
ezbuy,10k-20k,经验1-3年 / 大专,"“项目奖,期权,弹性办公,跨境电商”",GO开发工程师,武汉·关山
咕咚,10k-14k,经验1-3年 / 本科,“行业标杆、平台大、团队nice、薪酬给力”,Golang研发工程师,武汉·关山
TOPGAME,20k-35k,经验3-5年 / 本科,"“周末双休,弹性工作,带薪年假,员工旅游”",Golang 开发工程师,武汉·关山
滴滴出行,15k-25k,经验不限 / 不限,“广阔平台、极速成长、诱人福利”,Golang开发工程师-平台技术(J170525466),武汉·关山
德姆斯,12k-24k,经验3-5年 / 本科,"“弹性工作,绩效奖金,周末双休,五险一金”",Golang 软件工程师,武汉·关山
DataHunter,18k-36k,经验3-5年 / 本科,"“年底双薪,交通补助,设备补助,期权奖励”",高级Go工程师,武汉·关山
一亩田,15k-30k,经验1-3年 / 本科,"“福利待遇好,办公环境舒,技术大牛”",GO开发工程师,武汉·关山
BitBays,15k-30k,经验1-3年 / 本科,"“发展空间大,机遇挑战多,待遇优厚”",Go开发工程师,武汉·关山
趣头条,15k-30k,经验3-5年 / 本科,"“15薪,带薪年假”",golang了开发工程师,武汉·关山
广州盛世彩,13k-18k,经验1-3年 / 大专,"“弹性工作,带薪年假,五险一金,节日福利”",golang开发工程师,武汉·关山
七牛云,20k-30k,经验1-3年 / 本科,“五险一金 补充医疗 弹性工作 零食饮料畅饮”,​Golang开发工程师,武汉·关山
Yi+,20k-40k,经验1-3年 / 本科,"“股票期权,绩效奖金,晋升空间,技术大牛”",Python/Golang开发工程师,武汉·关山
滴滴出行,15k-25k,经验不限 / 不限,“高薪”,Golang开发工程师-平台技术(J170525421),北京·西北旺
科大讯飞,8k-16k,经验1-3年 / 本科,“上市公司 公司福利高”,GO研发工程师,北京·西北旺
复临科技,15k-25k,经验1-3年 / 本科,"“周末双休,六险一金,下午茶,年度体检”",Go工程师,北京·西北旺
ezbuy,13k-20k,经验1-3年 / 本科,"“五险一金,项目奖金,弹性工作,期权”",GO开发工程师,北京·西北旺
游族网络,8k-15k,经验1-3年 / 不限,“发展平台好 薪资福利待遇优”,Go语言工程师,北京·西北旺
牛日科技,14k-28k,经验3-5年 / 本科,"“不融资,有挑战,有成长空间”",Go/C++ 后端开发工程师,北京·西北旺
轻松筹,25k-45k,经验3-5年 / 大专,“位置便利 弹性工作 不加班”,Golang开发工程师,北京·西北旺
ZingFront智线,8k-15k,经验1-3年 / 本科,“带薪年假+福利多+办公环境好+氛围自由开放”,Go 中级工程师,北京·西北旺
TalkingData,15k-30k,经验1-3年 / 本科,"“股票期权,弹性时间,水果早餐”",Go语言工程师J10019,北京·西北旺
安兑_信砥信息科技,15k-25k,经验1-3年 / 本科,"“几百亿项目,创新技术,弹性上下班,免费零食”",GO语言工程师,北京·西北旺
慕课网,20k-35k,经验3-5年 / 大专,"“大平台,分成丰厚,持续分成,时间自由”",Golang 讲师,北京·西北旺
平安产险,15k-25k,经验3-5年 / 本科,"“500强,平台大,互联网氛围,开心工作”",golang后端开发,北京·西北旺
任你说,13K-26K,经验3-5年 / 本科,“技术前沿”,golang开发,北京·西北旺
天广汇通,15k-30k,经验3-5年 / 本科,"“五险一金,补充医疗,餐补,定期体检”",Golang开发工程师,北京·西北旺
