,comment,name,time
715,新版本苹果x的意见与反馈界面看不到下面的菜单，无法反馈问题，请尽快更新，另外适配x的版本顶部能变下颜色吗，白色最好，因为顶部是黑色并且不是纯黑，很容易烧屏，毕竟现在打开手机用的最多的就是微信了,@微信苹果版,2017-11-30
716,没有半星，真的只能给半星了,@微信苹果版,2017-11-30
717,微信这功能很全面现在的社会只要微信在，现金完全可以不带，这个区块链对我们老百姓非常实用，感谢后台的工作人员的努力和付出。,@微信苹果版,2017-11-30
718,由于是在底部按住 很容易触动到底部上划的横线  中断语音,@微信苹果版,2017-11-30
719,希望广大网友看到这条评论之后像我一样给微信每日一星。,@微信苹果版,2017-11-30
720,更新之后总是闪退，而且有时候会不提示消息。这个bug可以解决一下吗。,@微信苹果版,2017-11-30
721,真的希望大家能够在一定范围内的一个不停不下来。。是一部电视剧频道黄金时段为你带来了一个不爱说话就十分便利，是在哪里这些问题了这些问题上有你陪伴真皮鱼嘴粗跟凉鞋厚底罗马系带女鞋单镂空的设计风格为主，我的人都是我的人都是我的人都是我的人都是我的人也在看了我是一个很难受到了一个人的时候也不能这么一来是否有些遗憾没,@微信苹果版,2017-11-30
722,朋友圈里的内容越积越多，很难删除！占用空间太大！,@微信苹果版,2017-11-30
723,打开微信 上方一黑条 微信and + 这一块黑色的能不能 适配一下 看着变扭,@微信苹果版,2017-11-30
724,1，如果可以的话就在删掉某人重新加回时在不另外备份的情况下能找回聊天记录。2，自己发布的朋友圈能有置顶的功能。3，朋友圈三天可见，半年可见，全部可见，可以分别单独好友设置。4，删掉的朋友圈可是又后悔了，有可以找回的功能。以上只是提的建议，我想这也是大部分需要的。希望WeChat可以再完善一下，谢谢。,@微信苹果版,2017-11-30
725,投诉了居然没人理会？,@微信苹果版,2017-11-30
726,怎么都不可以解绑手机号  感觉写到差,@微信苹果版,2017-11-30
727,好用是好用，但是希望打开的时候可以设置成指纹解锁,@微信苹果版,2017-11-30
728,如题吧，瞎聊天玩儿的工具而已！,@微信苹果版,2017-11-30
729,起码十次以上 不小心会按到语音输入 整个思路都打乱了,@微信苹果版,2017-11-30
730,适配x。顶部就不能成白色吗？！！！！,@微信苹果版,2017-11-30
731,好好好好好好好好好好好好好好好,@微信苹果版,2017-11-30
732,说到苹果手机我是不想说太多，这手机也太垃圾了吧，我花5    6千买个手机还不如一个2   3千的手机。苹果手机信号不好，手机本身又卡。特别是升级后，太垃圾了我都不想说。,@微信苹果版,2017-11-30
733,微粒贷没开很没面子求开,@微信苹果版,2017-11-30
734,随便切出去一会儿就会被杀掉,@微信苹果版,2017-11-30
735,最近几个版本是不是不兼容iphone7呢身边的朋友 自己的iphone7，语音聊天老是没声音 不然就是噪音,@微信苹果版,2017-11-30
736,实在太实用了，我很喜欢,@微信苹果版,2017-11-30
737,能否取消分栏，真郁闷啊，太不好用了。,@微信苹果版,2017-11-30
738,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊把视频聊天功能整出来，要不就设置屏蔽好友视频聊天功能，天天烦死了,@微信苹果版,2017-11-30
739,问题还没解决，使用第三方输入法 且开启悬浮按钮时，聊天界面容易抖动。请修正。,@微信苹果版,2017-11-30
740,在锁屏界面用语音助手发微信，发不出去，这是怎么回事,@微信苹果版,2017-11-30
741,最近手机微信怎么回事，老是闪退,@微信苹果版,2017-11-30
742,希望苹果手机也能双开微信就好了,@微信苹果版,2017-11-30
743,功能键的字体太小了，有老花眼的人很难看清楚,@微信苹果版,2017-11-30
744,适配ipx后额头太长啊，还不如以前,@微信苹果版,2017-11-30
745,能不能给麻烦适配一下CarPlay这样用的更佳方便,@微信苹果版,2017-11-30
746,真心希望微信能弄个夜间模式啥的，晚上喜欢玩手机的 看微信简直要闪瞎眼,@微信苹果版,2017-11-30
747,不要你任何费用就能玩! 相信你会喜欢上的! 下面的不用看_了! !游戏做的很精良，而且在不断改进和更新，可怜制作团队的良苦用心，游戏想要玩的好些，要定位自己，做一个休闲玩家其实也是不错的选择呢。大家都来吧! 着重还原真实打击感，给玩家打造一场狂拽酷炫的游戏盛宴，全新的横版即时动作格斗游戏，炫丽多样的主角技能，紧张的刺激的战斗节奏，流畅自然的动作组合，给您一场酣畅淋漓的战斗体验，让战斗在指尖起舞。华丽炫目的技能特效，加上超强动作打击感和丰富的多样玩法，让你奏出指尖战斗的最强音! 所谓人靠衣装打架靠菜刀，好的装备必然是获得胜利的重要法宝。若能打造一身好装备，.战斗力那是哗哗地往上蹭。装备打造的图纸和材料都能在游戏副本中获得，但好的材料和图纸需要在难度较大的副本才能获得。所谓铁不打不成钢，装备也一样，打造出好的装备当然少不了强化。游戏我玩了一阵子，很喜欢。很喜欢。很喜欢。中国风的画面和画风和第一章剧情专业的配音很吸引我，玩到后面发现配音没有了。很多对话框没有动态形象了，有点失望。不过人无完人。游戏不可能也做的十全十美，当然后期希望能更进。可能上出于研发经费或者客户端的考虑? 但是作为经典的延续，很希望这些东西能够完善起来，其次，游戏做的不是太方便，按键的布局和逻辑性都有待提高。这点同公司的梦幻做的就很好。最后希望游戏越来越好，总体感觉不错! 人气希望越来越旺。越来越多的人加入。我喜欢游戏可以人性化一点。游戏的玩法，特别是玩家的互动，感觉超级赞。游戏很好，感谢游戏给我生活带来快乐和放_松。有一点觉得游戏里的烹饪一项，做出的包子应该也是有品质的，虽然很小的事情，但是细节决定成败。跟其他的游戏不一样的大概就是这个游戏里充满的都是情谊，每天跟朋友们姐妹们一起交流让角色已经不是单纯的囧阿瑟而是我们的真感情。感谢有你一直陪伴着我们一起成长! 人进行开发性难道你觉得的奖学金相机三脚架定焦度计地进行减肥呢部分恢复后恢复为解决自己解决思想建设新技术进行建设性精神进行计算机销售继续神经学家神经学家是内心就算那些惊世韩鸟之江死奶奶是小女生小男生先进思想年久修难上加难袭击我就少壮能几时周纪念世界石家庄鸟居卫子境外记者鸟居卫子能忘记你自己无能时间为你设计网站难基伍省今晚就在今晚结束我那瞬间我希望那些今晚那些金额下降卫玩家作为虚拟四姐自我选择危机喜上加喜金额将信息呢好游戏名称某些阶段进行监督都是拉力赛的吉村久夫瑞东范进中举神经学家定居点建设基金都觉得获批到剞劂解决疯狂大家新年新的技能的那些每年消费地学科专家介绍大家唉下贾夫纳市看看大家想,@微信苹果版,2017-11-30
748,更新他吗完了还是那玩意，我擦，真服了啥也不改老她吗更新干啥,@微信苹果版,2017-11-30
749,更新之後超級好用,@微信苹果版,2017-11-30
750,微信棒棒哒！！！,@微信苹果版,2017-11-30
751,防民之口 甚于防川,@微信苹果版,2017-11-30
752,天天适配！ wsnmlgb,@微信苹果版,2017-11-30
753,我的手机更新过新版本以后，用数据可以上，用wifi不行了！,@微信苹果版,2017-11-30
754,今天晚上六点左右更新的，到现在出现了n次闪退，重新打开！！！,@微信苹果版,2017-11-30
755,特么的苹果6更新完后直接打不开了，一直闪退。,@微信苹果版,2017-11-30
756,越来越差，为什么常常卡住。ios11.1.2。,@微信苹果版,2017-11-30
757,手机丢了，刚重新下载，可是怎么也下不了？一直是方块状态,@微信苹果版,2017-11-30
758,如果忘记收钱了 能来提醒吗,@微信苹果版,2017-11-30
759,换了iPhoneX以后微信来了之后不响，不震动。开启微信以后在4G网络或者Wi-Fi下要接受很长时间,@微信苹果版,2017-11-30
760,微信新版本更新完安装不了 无法使用了,@微信苹果版,2017-11-30
761,"如题,新版本不能关闭视频聊天功能",@微信苹果版,2017-11-30
762,为什么不能转账？？？？,@微信苹果版,2017-11-30
763,希望能回复到原来的横屏大界面,@微信苹果版,2017-11-30
764,强烈要求开通这个功能，大家都是好友的时候赞这条朋友圈别的共同好友都能看见，影响了个人私密性，不想让别的好友看见我也赞了，就得有一个私密赞，只有发朋友圈的当事人和我知道，这样能保证个人的隐私,@微信苹果版,2017-11-30
765,不是很好，怎么成了齐刘海了,@微信苹果版,2017-11-30
766,这个版本太耗電了,@微信苹果版,2017-11-30
767,老是更新不写更新了什么或者好几个版本更新内容一样,@微信苹果版,2017-11-30
768,适配x是什么意思！差评。完全没有适配好吧！,@微信苹果版,2017-11-30
769,如果朋友圈能发长视频就好了，而不是局限于10秒,@微信苹果版,2017-11-30
770,更新之后打开时那个地球没有了，只有黑屏了,@微信苹果版,2017-11-30
771,微信一直很好用，卫衣不好是我觉得聊天页面的布局太大，我觉得可以将气泡稍微调整小一点。页面可以显示更多的内容。我喜欢字小一点。但是最小号的字体显示出来也很大,@微信苹果版,2017-11-30
772,哈哈哈哈哈好开心的时候,@微信苹果版,2017-11-30
773,有没有人出现更新以后打不开的情况？适配X，也不能让我们都用不成吧！！！！！,@微信苹果版,2017-11-30
774,微信都挺好的  就是吃流量,@微信苹果版,2017-11-30
775,微信不人性化,@微信苹果版,2017-11-30
776,什么时候能转发语音,@微信苹果版,2017-11-30
777,这版本超级难用，开照片会先黑屏,@微信苹果版,2017-11-30
778,说好的适配X，为啥聊天两分钟之内不可以撤回图片呢？,@微信苹果版,2017-11-30
779,渣渣软件，要不是被社会逼着使用绝对不用zhe功能残缺的垃圾软件,@微信苹果版,2017-11-30
780,朋友圈能不能添加个一键返回顶部,@微信苹果版,2017-11-30
781,更新了最新版之后就不停闪退,@微信苹果版,2017-11-30
782,招聘兼职人员任何职业都可以只要有手机电脑，工资可日结，支付宝微信，需要的可以私聊V           wx982264318,@微信苹果版,2017-11-30
783,1微信拍照增加“闪光灯”，提高夜间或昏暗场景拍照亮度和清晰度2照片编辑增加“翻转角度”功能，这样不用每次橫着拍照都要其他app处理后才能发给微信继续编辑。,@微信苹果版,2017-11-30
784,好好好啊你把你把我要预存款式神童年腊月二十八星宿派人都行的钱了吗的了哇哇的钱包照一张图书馆学生,@微信苹果版,2017-11-30
785,每次发语音的时候，如果手指不动，在10秒的时候就自动发送出去了。,@微信苹果版,2017-11-30
786,低端人口 为什么不能在朋友圈评论？,@微信苹果版,2017-11-30
787,为什么一会不看微信，会自动退出,@微信苹果版,2017-11-30
788,这个版本在平板上使用不支持朋友圈上传小视频，很郁闷,@微信苹果版,2017-11-30
789,希望微信能完善到 心情可以发动态图片,@微信苹果版,2017-11-30
790,朋友圈分组只对当时的好友有效！对以后新加的好友是无效的！希望能早点修复这个bug,@微信苹果版,2017-11-30
791,身为一个微信粉这么多年，一直喜欢用微信，话说研发者什么时候可以让微信改一下微信号，哪怕一次就好，满足广大微信粉的心愿吧,@微信苹果版,2017-11-30
792,加个换个主题功能可以么 一直感觉中国社交软件太古板,@微信苹果版,2017-11-30
793,适配iPhoneX 意思就是iPhone其它型号的手机都用不了这些软件了呗,@微信苹果版,2017-11-30
794,不能在朋友圈评论区发表“低端人口”四个字，请尽快修复此bug。,@微信苹果版,2017-11-30
795,网友提了那么多希望改进的问题 希望微信团队尽快改进  超级烦恼不能删除别人给自己评论的朋友圈,@微信苹果版,2017-11-29
796,不好用，发图片会自动闪退，差评。,@微信苹果版,2017-11-29
797,过去版本横着看会放大，现在画面内容，横竖都一样大了。不方便。,@微信苹果版,2017-11-29
798,在设置里面的帮助与反馈简直骗傻子的。关于微信里面的投诉又让你去帮助于反馈。你直接告诉我没有这个功能不行？垃圾！,@微信苹果版,2017-11-29
799,你们都是沙壁 回家种田去吧,@微信苹果版,2017-11-29
800,关于表情包管理，我有几句话想说：我是个很爱发表情的姑娘，每句话说完不带个表情就难受的那种，没话说的时候也发个表情省事省脑子。 然后，我就发现，每次都不能马上找到自己需要的表情我觉得很多人应该都是有这样的问题的，尤其是现在大部分年轻人都喜欢收藏一些别人发的有趣表情，但是收藏的多了就不容易找到。虽然说十几页的表情左右翻页活动寻找花不了太多时间精力，且表情包管理中的“放到最前”功能还是可以调整表情排列顺序的，但终归太繁琐，所以我希望表情包管理可以更加完善更加人性化。在此提一下我希望表情包能够改进的两个方面：1. 希望自己收藏的表情包能够进行分类，以便于用户能在使用时更快地找到自己所需要的表情。2. 希望每个小分类中的表情能够根据用户使用频率排序，即使用频率最高的排在最前，依次排列。建议每次使用表情后就自动更新排序或者每次微信后台关闭后自动更新排序。最后是对程序猿小哥哥的加油打气，愿你们的努力能使微信better and better！,@微信苹果版,2017-11-29
801,视频聊天最小化之后，在聊天会卡，然后黑屏。在打开微信，还是黑屏，要把后台关闭之后重新打开。,@微信苹果版,2017-11-29
802,请求微信官方解决下禁言的问题，真的带来很大的困扰,@微信苹果版,2017-11-29
803,我希望微信能更新，跟QQ一样能看到访客记录。,@微信苹果版,2017-11-29
804,有的时候关闭微信后台几分钟后会收不到消息，而且为什么最近的更新把设置里的聊天文件取消了，这样很不方便，如果我想找点东西的话，还得慢慢去找，强烈建议聊天文件回归,@微信苹果版,2017-11-29
805,然后现在也下载不了微信了 请问谁可以告诉我?,@微信苹果版,2017-11-29
806,为啥不能选取手机相册中的小视频发布朋友圈了？？？？？,@微信苹果版,2017-11-29
807,为什么看到appstore有新版本，就是不能更新,@微信苹果版,2017-11-29
808,会话栏一删除就记录都没了？希望不要这么改,@微信苹果版,2017-11-29
809,"借呗微粒贷办理咱们诚信第一蚂蚁借呗花呗微粒贷开通救急不救穷帮人开通蚂蚁借呗花呗微粒贷！绝对正规  公司办理 信誉第一 前年做到现在 靠的是信誉 在金融界名气也是响当当的   诚信的来 骗子别来我们做的是生意，重的是人情，放的是诚信，借的是信用.在这该奋斗的年纪 ,时间就是金钱，谁都没空闲的时间陪你瞎掰微信 tt1566tt",@微信苹果版,2017-11-29
810,我是微信的忠实粉丝，很喜欢微信，带来了便利，但我想给微信提一个建议，我觉得很有必要，朋友圈搜索功能，我经常找一条朋友圈要找很久，有时还找不到了，希望真心可以加这个功能，谢谢微信开发，希望其他使用微信的朋友可以和我一起给微信开发提这个建议。谢谢,@微信苹果版,2017-11-29
811,微信号修改为什么只能修改一次？为什么不能多次修改呢！,@微信苹果版,2017-11-29
812,很不错的一款聊天软件,@微信苹果版,2017-11-29
813,苹果X手机，申请好友不成功，推荐名片和搜微信号都不成功，漂流瓶只能捞一次,@微信苹果版,2017-11-29
814,为什么更新完不能安装，原来的也用不了了，结果没备份聊天记录折腾一中午都没搞好，再也不随便更新了，想把手机砸了,@微信苹果版,2017-11-29
815,请增加朋友圈传原图功能，还有匹配iPhone x在点击弹出输入法时有点卡啊,@微信苹果版,2017-11-29
816,棋牌游戏定做：L492078507,@微信苹果版,2017-11-29
817,什么版本，每次玩王者荣耀，来个微信信息就卡下，根本没法用，能优化好再拿出来吗，手机8p256g,@微信苹果版,2017-11-29
818,微信缩小，过段时间后，再打开微信会出现微信重新打开的界面，经常会这样,@微信苹果版,2017-11-29
819,通讯录添加朋友后，无法同步到微信,@微信苹果版,2017-11-29
820,有没有觉得现在的版本微信卡顿啊？iPhoneX在解锁后的微信页面上，要停顿3秒钟才能够滑动起来微信，不知道是iOS软件问题还是微信软件问题呢,@微信苹果版,2017-11-29
821,或者搞个快捷切换账户功能也好,@微信苹果版,2017-11-29
822,老跳出其他ID账号,@微信苹果版,2017-11-29
823,什么时候可以修改一次微信号？,@微信苹果版,2017-11-29
824,别恶心我了好吗，手机恢复了出厂设置，微信登都登不进去，求求你们别这样了，看下别人马云的支付宝。安全验证，你自以为把我们的号保护的好，我们自己都登不进。,@微信苹果版,2017-11-29
825,关注微信号（大康恶搞）很多精彩内容，你懂的,@微信苹果版,2017-11-29
826,强烈建议取消微信电脑端和pad端互顶！强烈要求三端可以同时在线！建议电脑端增加登陆方式而不仅仅使用手机扫码登录！,@微信苹果版,2017-11-29
827,苹果X在微信界面锁屏后，过一会再解锁回到微信，就一直在转圈，过好几秒才会接到消息，这优化也太次了吧。,@微信苹果版,2017-11-29
828,看片加我，y123654m,@微信苹果版,2017-11-29
829,微信iphonex屏幕上方会进去，不能全部显示,@微信苹果版,2017-11-29
830,安装包能不能做的长点.真的伤不起啊。内存不够用。110m以内最好,@微信苹果版,2017-11-29
831,感觉新版本不错,@微信苹果版,2017-11-29
832,哦。我是？我俄想你法国很多事,@微信苹果版,2017-11-29
833,模仿电脑版 差劲,@微信苹果版,2017-11-29
834,感谢开发商的平台！,@微信苹果版,2017-11-29
835,非常好，什么功能都有，太棒了,@微信苹果版,2017-11-29
836,微信朋友圈视频时长限制，这点我也是醉醉的，加入收藏也还是不行，醉了,@微信苹果版,2017-11-29
837,每次一换聊天背景清晰度都降好多。,@微信苹果版,2017-11-29
838,什么时候能双开或者有切换模式，两个微信只能登一个很不方便的,@微信苹果版,2017-11-29
839,总是不停更新 越来越不好用 有啥用 建议可以下载回以前的版本,@微信苹果版,2017-11-29
840,更新后打开图片会有一个过度动画，让我很难受！！！！！,@微信苹果版,2017-11-29
841,闪退！！语音聊天闪退！,@微信苹果版,2017-11-29
842,给你1星垃圾社交,@微信苹果版,2017-11-29
843,为什么我的不能升级了呢,@微信苹果版,2017-11-29
844,希望微信ipad版尽快支持ios11的”拖动”功能，方便处理图片和文件。,@微信苹果版,2017-11-29
845,天天闪退我真是服了,@微信苹果版,2017-11-29
846,真的是太高了，我监测了一下，iPhone x 微信耗电占42，但是6sp上就没有这个问题，请问能不能修复一下,@微信苹果版,2017-11-29
847,现在的人越来越喜欢怀旧！想起以前的人，同事朋友或同学，却早已没了联系方式，如果可以靠入学或入职时间，年份，地址，学校啥的，定位搜索，微信岂不是无人超越了！,@微信苹果版,2017-11-29
848,升级以后为什么摇一摇的声音关不了！静音了也不可以！那声音简直让人想死！还不如不升级！设计者缺心眼儿！,@微信苹果版,2017-11-29
849,升级到最新版本后，即使关闭了朋友圈入口关闭了朋友圈更新提示。还是在界面的发现二字上有红点！ps如果可以的话请把游戏和购物也去掉，我不喜欢收到任何游戏推送，不爱玩。或者把发现整个去掉，我平时用不到小程序，需要的时候会自己在搜索栏调用。谢谢！只需要聊天界面，其他的可以放个接口调用。,@微信苹果版,2017-11-29
850,迷你4不能录制小视频，小程序电竞直播也不能用。只能在手机看，小视频也只能在手机用。！！！！！！！！！！！！！快点更新,@微信苹果版,2017-11-29
851,进入微信怎么不能上锁希望改进,@微信苹果版,2017-11-29
852,好用就是版本没升败,@微信苹果版,2017-11-29
853,明明发了消息出去，就是没有显示，页面空白，对方也收不到,@微信苹果版,2017-11-29
854,版本更新后消息严重延时，恨不得删除app,@微信苹果版,2017-11-29
855,我希望你们朋友圈功能可以推出多张照片单删一张功能好么 不要全删,@微信苹果版,2017-11-29
856,越来越差了，对讲机按着8到13秒自动跳发出去了，话没讲完就已经发出去了。软件怎么越搞越差呀？,@微信苹果版,2017-11-29
857,收到的图片无法放大看，无法看朋友圈，无法选未聊天的好友聊天，本是智能机却如此不智能,@微信苹果版,2017-11-28
858,然后还解不了身份验证，以后我还上不去，上面存在危险,@微信苹果版,2017-11-28
859,你这东西为啥好几天前删除的记录，重新登陆一下又顶出来了？啥意思,@微信苹果版,2017-11-28
860,最近两个版本锁屏状态都收不到推送了，为了看消息只能时不时打开微信，这样的通讯软件还怎么用！,@微信苹果版,2017-11-28
861,升级6.5.21以后怎么没有朋友圈了呢,@微信苹果版,2017-11-28
862,希望可以优化图标显示，让它准确显示消息条数,@微信苹果版,2017-11-28
863,差评理由是我大中国的微信，广告视频却是歪果仁！颜面何在！,@微信苹果版,2017-11-28
864,新版本怎么没有“不常联系的朋友”,@微信苹果版,2017-11-28
865,为什么视频聊天的时候切换到后台视窗就会消失然后对方看到的画面就会卡掉...？请更新一下这个,@微信苹果版,2017-11-28
866,还他妈行吧！,@微信苹果版,2017-11-28
867,视频应该增添美颜功能就好啦。,@微信苹果版,2017-11-28
868,无法同步iPhone新录入的通讯录联系人微信无法同步iPhone新录入的通讯录联系人微信无法同步iPhone新录入的通讯录联系人微信无法同步iPhone新录入的通讯录联系人微信无法同步iPhone新录入的通讯录联系人微信,@微信苹果版,2017-11-28
869,"设置分组可见的那些朋友圈在返回自己主页查看的时候并没有显示原先一直有的\""\""标志 ！！快恢复呀",@微信苹果版,2017-11-28
870,晚上真的是亮瞎眼睛,@微信苹果版,2017-11-28
871,如题，同时登微信之后，有人给我发视频通话，手机已经拒绝，iPad在下面疯狂的响，大晚上，室友睡觉。我用手机聊天记录倒没见显示,@微信苹果版,2017-11-28
872,现在微信关闭视频功能怎么没有了，真的是不好,@微信苹果版,2017-11-28
873,非常好的软件 你值得拥有,@微信苹果版,2017-11-28
874,我信息也会延迟五六分钟，最后的时候十来分钟。,@微信苹果版,2017-11-28
875,太差劲，快更新版本,@微信苹果版,2017-11-28
876,真的忍不住了的，这几天一直在说数据损坏需要修复，一天闪退一万次！！！！用个蛋！！,@微信苹果版,2017-11-28
877,我觉得微信还应该更新一下，就是谁对你显示三天朋友圈的，你也应该对谁显示三天朋友圈，不能对全部的人三天,@微信苹果版,2017-11-28
878,重启过很多次，卸载过重装很多次，微信电竞就是黑屏不能看！用了这么年下来，上个版本还能看看的，这个版本直播都不能看了。,@微信苹果版,2017-11-28
879,出个修改微信号的方法会更好,@微信苹果版,2017-11-28
880,苹果手机为什么没有微粒贷，,@微信苹果版,2017-11-28
881,添加a筒筒n图裙子n,@微信苹果版,2017-11-28
882,安装新的后微信有时候点微信看不到最顶上的一条信息,@微信苹果版,2017-11-28
883,小视频时间应该加长点，10秒太短了,@微信苹果版,2017-11-28
884,"即使一天不怎么用微信，仍然挂起在后台工作，占到24小时耗电量的40 左右,能否减少后台的活动，减少耗电，苹果不是有他自己的推送机制吗",@微信苹果版,2017-11-28
885,一分钟的小视频太完美了,@微信苹果版,2017-11-28
886,深入卡扎菲的很傻很傻就傻了,@微信苹果版,2017-11-28
887,如题，其他app都能更新，就微信无法。,@微信苹果版,2017-11-28
888,收到别人发的信息都是一个声音，本人认为可以设计不同的声音，用声音区别来自何人发的信息,@微信苹果版,2017-11-28
889,更新完消息不提示了呢，要点开微信才能收到消息,@微信苹果版,2017-11-28
890,乱封号，还玩你个麻麻逼，祝早点倒闭！！！,@微信苹果版,2017-11-28
891,好用好用好用好用好用,@微信苹果版,2017-11-28
892,微信真的好用，所以我就来评论一下吧。哈哈哈哈哈哈,@微信苹果版,2017-11-28
893,手机微信升级后完全变慢，看小视频卡一直缓冲，图片也显示不了，微信越搞越差。怎么样能还原最好,@微信安卓版,2017-11-23
894,"越更新越不好用，更新微信后都打不开别人发的PDF,WORD等文件了，这两种格式软件又有安装！",@微信安卓版,2017-11-23
895,微信什么时候才能有关联功能，期待,@微信安卓版,2017-11-23
896,我的微信怎么不能使用镜头啊？,@微信安卓版,2017-11-23
897,隔段时间，就坏掉,@微信安卓版,2017-11-24
898,越更新越不好了，分享腾讯视频的视频还打开什么小程序都不能缓存腾讯的视频了？？,@微信安卓版,2017-11-24
899,微信越更新越不好了，分享腾讯的视频缓存不了还出来个什么腾讯小程序，不能分享腾讯视频的视频了！！,@微信安卓版,2017-11-24
900,"从过去35的内存涨到了54,麻花藤太丧心病狂了。鄙视！",@微信安卓版,2017-11-24
901,不升级拆不了红包，，越升级越又垃圾了，，，艹,@微信安卓版,2017-11-24
902,以前的微信很好用啊，怎么现在怎么回事，我也打不开了，变垃圾软件啊,@微信安卓版,2017-11-24
903,很好，非常好,@微信安卓版,2017-11-24
904,我想给4星感觉还是有点美中不足,@微信安卓版,2017-11-24
905,谁有多余的微信送个给我,@微信安卓版,2017-11-24
906,为什么我的表情里有些表情没了,@微信安卓版,2017-11-24
907,登都登不进去。,@微信安卓版,2017-11-24
908,超喜欢，超好用,@微信安卓版,2017-11-24
909,很好，非常好，，，,@微信安卓版,2017-11-24
910,微信桌面上没有呀下载不了,@微信安卓版,2017-11-24
911,尼玛币狗比微信，为什么手机号码不能解绑了,@微信安卓版,2017-11-24
912,狗比微信，我参加活动都参不了，说我此微信作弊了，尼玛币哦，我他妈的什么都没做，,@微信安卓版,2017-11-24
913,我不更新微信就用不了微信,@微信安卓版,2017-11-24
914,我的微信为什么打不开?,@微信安卓版,2017-11-25
915,微信扫码加不了好友，更换账号说错误,@微信安卓版,2017-11-25
916,昨天更新完就打不开！打不开！,@微信安卓版,2017-11-25
917,原来的表情没有了,@微信安卓版,2017-11-25
918,为什么更新后就用不了，发不了朋友圈，连消息都发不出？？？！！！！,@微信安卓版,2017-11-25
919,为什么我的手机没有指纹支付这个功能,@微信安卓版,2017-11-26
920,还不错，不过用的流量挺多,@微信安卓版,2017-11-26
921,为什么没有朋友圈？？？,@微信安卓版,2017-11-26
922,我的真名，我的手机号，为什么每次登灵要这要那，太麻烦了本人记姓不太好。几个月了都玩不成微信。求帮助,@微信安卓版,2017-11-26
923,能不能把女性头像改成长发造型?现在的就像上世纪五十年代妇女，有点美感不行吗?然后还设定为选定了性别就不能改回无性别选项了，看着那个造型十分冒火。,@微信安卓版,2017-11-26
924,这微信我总是收不到信息！是不是有毒？,@微信安卓版,2017-11-26
925,自从系统升级以后，视频时对方就会放大，小窗口也变成窄条的了。请尽快更新！,@微信苹果版,2017-11-23
926,如果和手机开机一样，在打开微信的时候设置一个指纹解锁或者密码手势解锁就好了，这样就能以防别人打开自己的微信，做一些坏事情了,@微信苹果版,2017-11-23
927,希望可以给有需要的人一次微信号修改的机会，因为当初太随意写的一个微信号导致现在特别想换，希望尽快能换谢谢！我一直在等！,@微信苹果版,2017-11-23
928,如果工资有房价涨的那么快，那么这个世界该多可爱,@微信苹果版,2017-11-23
929,窃取个人的隐私,@微信苹果版,2017-11-23
930,好用，便利！,@微信苹果版,2017-11-23
931,消息延迟严重，总是过很长时间才提醒，尤其是视频聊天！！望改进,@微信苹果版,2017-11-23
932,不能改通知铃声。很烦啊,@微信苹果版,2017-11-23
933,昨天出现过“数据损坏”修复了，今天又出现，而且已经4次了，还一直不断跳那个“开始修复”的页面。一天损坏修复重装一次，这频率也太高了点吧,@微信苹果版,2017-11-23
934,好希望微信什么时候能出一种读取提示的功能 已读 已送达 一种心安的感觉,@微信苹果版,2017-11-23
935,给力 加油 奋斗,@微信苹果版,2017-11-23
936,问一下笔记本里面的录音怎么删除？,@微信苹果版,2017-11-23
937,点聊天记录什么的都变卡了,@微信苹果版,2017-11-23
938,不知道近排，在微信使用百度输入法出现无输入框的问题，何时可以解决这个问题,@微信苹果版,2017-11-23
939,烦烦烦，锁屏之后每次都要打开微信才接受消息,@微信苹果版,2017-11-23
940,吃吃吃吃吃吃,@微信苹果版,2017-11-23
941,急需解封。 业务太多,@微信苹果版,2017-11-23
942,希望视频能有美图功能,@微信苹果版,2017-11-23
943,给一星就是因为没有指纹登陆，现在这个社会用微信的人太多了，一点开什么都可以看得到，没有隐私可言，希望下次更新时会有,@微信苹果版,2017-11-23
944,什么时候能发动图？？？,@微信苹果版,2017-11-23
945,新版微信在ipad上成为双屏显示，非常不便不好用，请恢复原来单屏版式，谢谢！或者在设置上提供可选择单双栏菜单，或者提供可退回的老版本，以方便年长者使用！另外强烈要求增加手机一样竖屏版式，横屏版式还双栏极为难看难用浪费空间操作不便！！！,@微信苹果版,2017-11-23
946,微信更新到最新版本太卡了，图片根本就打不开，以前都不会的，就更新到最新版本就打不开了,@微信苹果版,2017-11-23
947,如题 噢kua,@微信苹果版,2017-11-23
948,不给开通微粒贷，差评,@微信苹果版,2017-11-23
949,啥子老是疯我号,@微信苹果版,2017-11-23
950,这个版本有点卡窝,@微信苹果版,2017-11-23
951,现在换了X，视频没有声音了，视频中人都不动了,@微信苹果版,2017-11-23
952,即然文章有问题一岀来就阻挡住为什么还是有人在发，你们老是批评微友传谣那你们有木有检讨你们自己的问题呢,@微信苹果版,2017-11-23
953,微信中的视频为啥不能保存？我觉得这个很bug啊！能不能修正一下！别人给发个视频想保存到手机里居然都没有保存按钮，醉了，都啥年代了？图片可以保存视频不可以？,@微信苹果版,2017-11-23
954,不是iPhoneX用起来就闪退还给我自动卸载是吗？,@微信苹果版,2017-11-23
955,微信位置，可以帮助我们去想要去的地方，非常方便 直接导航，这样对我们来说帮助特别大！,@微信苹果版,2017-11-23
